Title,Link
A Survey Study on the State of the Art of Programming Exercise Generation using Large Language Models,https://ieeexplore.ieee.org/abstract/document/10662990/
Investigating LLM Capabilities in the Identification of Compilation Errors in Configurable Systems,https://sol.sbc.org.br/index.php/cbsoft_estendido/article/view/30244
"A Survey on Large Language Models for Network Operations & Management: Applications, Techniques, and Opportunities",https://www.techrxiv.org/doi/full/10.36227/techrxiv.173386065.57486944
Morescient GAI for Software Engineering (Extended Version),https://www.researchgate.net/profile/Marcus-Kessel/publication/387702059_Morescient_GAI_for_Software_Engineering/links/677ce9f900aa3770e0def467/Morescient-GAI-for-Software-Engineering.pdf
What You Need is What You Get: Theory of Mind for LLM-Generated Code Explanations,https://www.cs.ru.nl/masters-theses/2024/J_Richards___What_You_Need_is_What_You_Get_Theory_of_Mind_for_LLM-Generated_Code_Explanations.pdf
A Two-Stage Code Generation Method using Large Language Models.,https://search.ebscohost.com/login.aspx?direct=true&profile=ehost&scope=site&authtype=crawler&jrnl=09731318&AN=179398020&h=o99uqCGrfxbSrkVnqx6GF%2FZiH5W%2FY8PoBBwFq%2BdLGwtPgs4ldXDbaNpEDpOMthqVYPxsYwdtZxQ7%2FQYuryen%2FA%3D%3D&crl=c
Classifying Source Code: How Far Can Compressor-based Classifiers Go?,https://dl.acm.org/doi/abs/10.1145/3639478.3641229
Examining the Effectiveness of Generative Artificial Intelligence for the Identification of Defeaters in Assurance Cases,https://yorkspace.library.yorku.ca/items/cb4adc38-c3ec-4484-85de-2d7ceea421ec
Evaluating Alignment Techniques for Enhancing LLM Performance in a Closed-Domain Application: A RAG Bench-Marking Study,https://ieeexplore.ieee.org/abstract/document/10903215/
Optimizing Pre-Trained Code Embeddings With Triplet Loss for Code Smell Detection,https://acikerisim.fsm.edu.tr/xmlui/handle/11352/5189
Large Language Model for Requirements Engineering: A Systematic Literature Review,https://www.researchsquare.com/article/rs-5589929/latest
for Predicting Incident Category and Incident Routing in Incidents Management Systems,https://books.google.com/books?hl=pt-BR&lr=&id=eJIZEQAAQBAJ&oi=fnd&pg=PA65&ots=cPGwiHCWEy&sig=o7QMOAc0fS4tsD6j8PAH4swCLnM
Towards Reliable LLM-based Software Development Tools,https://yueyuel.github.io/presentations/thesis_slide.pdf
Mining Work Items to Streamline Software Maintenance Tasks,https://search.proquest.com/openview/ed86f53ab00f05a4018bc964ac5ecf9a/1?pq-origsite=gscholar&cbl=18750&diss=y
The Relationship between Work Motivation and Psychological Well-Being for Internship Students,https://jsss.co.id/index.php/jsss/article/view/888
Exploring GenAI in Software Development: Insights from a Case Study in a Large Brazilian Company,https://escholarship.org/uc/item/59h2f5hs
Incorporating Large Language Models for Spurious Features Testing in Deep Learning System,https://search.proquest.com/openview/ed2c2bcd977276b598d85a7efaae4bc9/1?pq-origsite=gscholar&cbl=2026366&diss=y
Analysis of Security Findings and Reduction of False Positives through Large Language Models,https://htwk-leipzig.qucosa.de/id/qucosa:94141
Investigating the Impact of Prompt Engineering Techniques on Energy Consumption in Large Language Models,https://www.doria.fi/bitstream/handle/10024/190438/moussaid_aicha.pdf?sequence=3
When LLMs meet cybersecurity: a systematic,https://cybersecurity.springeropen.com/counter/pdf/10.1186/s42400-025-00361-w.pdf
Achieving resiliency in smart manufacturing through Artificial Intelligence,https://tesidottorato.depositolegale.it/handle/20.500.14242/189696
Ai-Driven Software Development: How Has the Rise of ChatGPT Impacted GitHUB Users?-Identification of Control and Treatment Groups,https://search.proquest.com/openview/b54a60a942de4faa350d34ac7e1e0ae6/1?pq-origsite=gscholar&cbl=2026366&diss=y
EVOLUTION AND FUTURE OF SEARCH: HOW AI IS TRANSFORMING INFORMATION RETRIEVAL,https://lib-index.com/index.php/IJCET/article/view/IJCET_15_04_009
Cybersecurity Challenges in the Age of AI: New Attack and Defense Opportunities,https://search.proquest.com/openview/db7d327d5722ca1818cd75e4c5f86504/1?pq-origsite=gscholar&cbl=18750&diss=y
Classification of human-human and human-AI pair programming effects and expansion for AI pair programming patterns,https://hillside.net/plop/2023/papers/proceedings/papers/29-takai.pdf
Generation of API Documentation using Large Language Models–Towards Self-explaining APIs,https://aaltodoc.aalto.fi/items/dda805da-e1ab-4fae-8b7e-0efb8985bf9d
"Together We Are Better: LLM, IDE and Semantic Embedding to Assist Move Method Refactoring",https://fraolbatole.github.io/assets/pdf/MMAssist.pdf
AI-Driven Software Development How Has the Rise of ChatGPT Impacted GitHub Repositories?-Analysing Organisational User Activity,https://search.proquest.com/openview/8ab809c6ceb662bc2fd487f188c47db0/1?pq-origsite=gscholar&cbl=2026366&diss=y
Software System Testing Assisted by Large Language Models: An Exploratory Study,https://digibuo.uniovi.es/dspace/handle/10651/76363
AI for Software Engineering,https://repository.tudelft.nl/file/File_820bca38-ff05-4389-83f6-dab87f903141?preview=1
ANALYSIS OF SOFTWARE QUALITY USING THE FURPS+ MODEL,https://jurnal.stmikroyal.ac.id/index.php/jurteksi/article/view/3233
Improving software development workflows using generative AI,https://aaltodoc.aalto.fi/items/26cf8b65-5f4e-4a24-938f-2597bd51ebc7
Towards Using LLMs in the Reverse Engineering of Software Systems to Object Constraint Language,https://kclpure.kcl.ac.uk/portal/en/publications/towards-using-llms-in-the-reverse-engineering-of-software-systems
Artificial Intelligence in System and Software Engineering for Auto Code Generation,https://ieeexplore.ieee.org/abstract/document/10738945/
Improving Smart Contract Analysis with Large Language Models: The SLLM System,https://ieeexplore.ieee.org/abstract/document/10846030/
Large Language Models for Documentation: A Study on the Effects on Developer Productivity,https://www.diva-portal.org/smash/record.jsf?pid=diva2:1863966
Towards generalizable neural program understanding and synthesis,https://dr.ntu.edu.sg/handle/10356/181413
Evaluating Baselines for Type Inference: Static Code Analysis Versus Large Language Model,https://link.springer.com/chapter/10.1007/978-3-031-64779-6_42
"Coding Smarter, Not Harder: Leveraging GPT-3.5 Turbo for Automated Code Solution Scoring",https://www.researchgate.net/profile/Aniket-Deroy-2/publication/387673832_Coding_Smarter_Not_Harder_Leveraging_GPT-35_Turbo_for_Automated_Code_Solution_Scoring/links/67777032fb9aff6eaa02dc88/Coding-Smarter-Not-Harder-Leveraging-GPT-35-Turbo-for-Automated-Code-Solution-Scoring.pdf
Future Directions in Qualitative Research,https://link.springer.com/chapter/10.1007/978-3-031-60533-8_14
Sistema web para la reasignación ponderada de cargas horarias en entornos universitarios,http://soeici.org/index.php/alcon/article/view/274
LLM-Enhanced SysML Formal Method for Flanking Protection in Train Autonomous Control System,https://link.springer.com/chapter/10.1007/978-981-96-3965-6_47
Large Language Models for Issue Report Classification,https://ceur-ws.org/Vol-3762/500.pdf
"Towards robust, secure, and privacy-aware large language models of code",https://ink.library.smu.edu.sg/etd_coll/666/
Consistency Naming Between Requirements Analysis and Specifications,https://link.springer.com/chapter/10.1007/978-981-96-1621-3_9
Parameter-Efficient Instruction Tuning Code Large Language Models: An Empirical Study,https://openreview.net/forum?id=dAiUf1MAbS
LLMs in Web Development: Evaluating LLM-Generated PHP Code Unveiling,https://books.google.com/books?hl=pt-BR&lr=&id=0QogEQAAQBAJ&oi=fnd&pg=PA425&ots=lc7A_0uhhJ&sig=SorbMWObiIWtYaqsZSRI3xGLhLc
A Case Study on using GPT-4o for Broken Role-Based Access Control Vulnerability Detection,https://ntnuopen.ntnu.no/ntnu-xmlui/handle/11250/3149142
Code Generation and Testing in the Era of AI-Native Software Engineering,https://uwspace.uwaterloo.ca/bitstreams/0a5960c4-ab44-4573-af87-77954da4e65a/download
Transformer-based models application for bug detection in source code,https://journals.uran.ua/tarp/article/view/310822
Predicting the Need for Test Maintenance Using LLM Agents-Applying Test Maintenance Factors to Changes in Production Code to Identify If and Where Test Cases …,https://odr.chalmers.se/items/3beb73ab-e0a9-4a8d-98d5-34415120571f
Software Development Automation Using Generative AI,https://ieeexplore.ieee.org/abstract/document/10894980/
"Tasks, Challenges, and Paths Towards AI for Software Engineering",https://openreview.net/forum?id=t0QaoJqjdw
AI Chatbots in Design Thinking,https://journals.hs-offenburg.de/index.php/urai/article/view/22
Research of Applicability of Natural Language Processing Models to the Task of Analyzing Technical Tasks and Specifications for Software Development,https://ieeexplore.ieee.org/abstract/document/10554107/
Generate-then-Test: Automated Test Case Generation for WebAssembly Using Large Language Models,https://openreview.net/forum?id=adSdHgWGBB
Prompt Me: Intelligent Software Agent for Requirements Engineering-A Vision Paper,https://books.google.com/books?hl=pt-BR&lr=&id=XNJSEQAAQBAJ&oi=fnd&pg=PA235&ots=PAKs9JWRZm&sig=s0WC_zVMQidZy3LUdmTqQ-0pBfI
Experiences on Using Large Language Models to Re-engineer a Legacy System at Volvo Group,https://wesleyklewerton.github.io/publications/SANER2025_LLMsVolvo.pdf
Web Personalization with Large Language Models: Challenges,https://books.google.com/books?hl=pt-BR&lr=&id=yBdCEQAAQBAJ&oi=fnd&pg=PA269&ots=HXpxYR3zqH&sig=eJZ8EFpzecaP2pvsLPsb0Elz8a4
Reasoning and planning with large language models in code development (survey for KDD 2024 tutorial),https://www.amazon.science/publications/reasoning-and-planning-with-large-language-models-in-code-development-survey-for-kdd-2024-tutorial
Large Language Model for Requirements Engineering: A Systematic Literature,https://www.researchgate.net/profile/Javed-Khan-21/publication/386905816_Large_Language_Model_for_Requirements_Engineering_A_Systematic_Literature_Review/links/675ad2b5138b414414dc1289/Large-Language-Model-for-Requirements-Engineering-A-Systematic-Literature-Review.pdf
LLM-Based Safety Case Generation for Baidu Apollo: Are We There Yet?,https://www.eecs.yorku.ca/~wangsong/papers/cain25.pdf
Leveraging QLoRA on Code Large Language Models for Multilingual Code Translation,https://www.dbpia.co.kr/Journal/articleDetail?nodeId=NODE12109180
Implications of LLMs4Code on Copyright Infringement,https://repository.tudelft.nl/record/uuid:a5601a1d-2c38-468a-bcc6-000bf41b45f7
Capabilities of Large Language Models in Generating Complex Code: Comparing Code Generation Capabilities of Two Large Language Models: A Software …,https://www.diva-portal.org/smash/record.jsf?pid=diva2:1892787
AI-Driven Software Development How has the rise of ChatGPT Impacted GitHub Repositories?-Impact of ChatGPT on Code Quality,https://search.proquest.com/openview/a769a5db906821b1bdda0a851e003316/1?pq-origsite=gscholar&cbl=2026366&diss=y
AI-Driven Software Development How Has the Rise of ChatGPT Impacted GitHub Users?,https://search.proquest.com/openview/5be7d870fe478edd1ba13be51b033403/1?pq-origsite=gscholar&cbl=2026366&diss=y
Automatic Analysis of App Reviews Using LLMs,https://www.scitepress.org/Papers/2025/133756/133756.pdf
"LLMs: A Comprehensive Survey of Applications, Challenges, Datasets, Models, Limitations, and Future Prospects",https://www.researchgate.net/profile/Maged-Shoman-2/publication/383818024_Large_Language_Models_A_Comprehensive_Survey_of_its_Applications_Challenges_Limitations_and_Future_Prospects/links/676dbfa8e74ca64e1f2dd55a/Large-Language-Models-A-Comprehensive-Survey-of-its-Applications-Challenges-Limitations-and-Future-Prospects.pdf
"Dominik Sobania¹ 1 (+) Alina Geiger¹, James Callan2 Alexander Brownlee³, Carol Hanna², Rebecca Moussa2D, Mar Zamorano López², Justyna Petke², and Federica …",https://books.google.com/books?hl=pt-BR&lr=&id=JnPnEAAAQBAJ&oi=fnd&pg=PA147&ots=05dTdVUdVs&sig=4MEz1Fd0bYJALK6bJbUelwEfuF4
On Pretraining For Project-Level Code Completion,https://openreview.net/forum?id=t9RN9WX4Ic
NL2ProcessOps: Towards LLM-guided Code Generation for Process Execution,https://www.researchgate.net/profile/Francesco-Leotta/publication/383555320_NL2ProcessOps_Towards_LLM-Guided_Code_Generation_for_Process_Execution/links/6704fe49f246af1243558e5f/NL2ProcessOps-Towards-LLM-Guided-Code-Generation-for-Process-Execution.pdf
TestMigrationsInPy: A Dataset of Test Migrations from Unittest to Pytest,https://andrehora.github.io/pub/2025-msr-testmigrationsinpy.pdf
Assessing AI's Problem-Solving Capabilities within Programming,https://lup.lub.lu.se/luur/download?func=downloadFile&recordOId=9178527&fileOId=9178528
A Novel Llm-Based Classifier for Predicting Bug-Fixing Time in Bts,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=5153960
"Innopolis University, Innopolis, Russian Federation {a. vagin, v. romanov, v. ivanov}@ innopolis. ru",https://books.google.com/books?hl=pt-BR&lr=&id=fdsVEQAAQBAJ&oi=fnd&pg=PA435&ots=BKTYjENHht&sig=-o-j3ThxHukaDAALgwQgrCMe9Mk
Enabling Architecture Traceability by LLM-based Architecture Component Name Extraction,https://fuchss.org/assets/pdf/2025/icsa-25.pdf
Breaking Barriers in Mobile Accessibility: A Study of LLM-Generated Native Android Interfaces,https://www.researchgate.net/profile/Windson-Viana/publication/390235970_Breaking_Barriers_in_Mobile_Accessibility_A_Study_of_LLM-Generated_Native_Android_Interfaces/links/67e55a5e8a5ab03f97156ed4/Breaking-Barriers-in-Mobile-Accessibility-A-Study-of-LLM-Generated-Native-Android-Interfaces.pdf
Evaluation of the Choice of LLM in a Multi-agent Solution for GUI-Test Generation,https://synteda.com/wp-content/uploads/2025/03/printReady_ICST_2025_MALLM_agent_evaluation.pdf
"A Work Project, presented as part of the requirements for the Award of a Master's degree in Management/Business Analytics from the Nova School of Business and …",https://run.unl.pt/bitstream/10362/180909/1/SiripongFranzen_THESIS.pdf
"The Semantic Web: ESWC 2024 Satellite Events: Hersonissos, Crete, Greece, May 26–30, 2024, Proceedings, Part I",https://books.google.com/books?hl=pt-BR&lr=&id=5FhCEQAAQBAJ&oi=fnd&pg=PR5&ots=M4hnyo_b8u&sig=fhLO4gNH0WidES9V2rEnAaGeFLw
LLM-based Reporting of Recorded Automated GUI-based Test cases,https://synteda.com/wp-content/uploads/2025/03/ICST_2025_Automated_test_labels_ready.pdf
On the Release-Readiness of ML-Based Products,https://qspace.library.queensu.ca/items/9bf83ad2-cd53-430a-9286-04b386f4364a
Navigating Uncharted Waters: Emerging Technologies and Future Challenges in Generative AI With Python,https://www.igi-global.com/chapter/navigating-uncharted-waters/350778
"REVIEW OF TRADITIONAL SDLC PROCESS, LITERATURE AND NLP TECHNIQUES FOR REQUIREMENT ENGINEERING.",https://www.researchgate.net/profile/Afam-Okonkwo/publication/378402173_REVIEW_OF_TRADITIONAL_SDLC_PROCESS_LITERATURE_AND_NLP_TECHNIQUES_FOR_REQUIREMENT_ENGINEERING/links/65d86241adf2362b634e9c14/REVIEW-OF-TRADITIONAL-SDLC-PROCESS-LITERATURE-AND-NLP-TECHNIQUES-FOR-REQUIREMENT-ENGINEERING.pdf
Automating Invariant Filtering: Leveraging LLMs to Streamline Test Oracle Generation,https://www.researchgate.net/profile/Stefan-Fischer-23/publication/388221027_Automating_Invariant_Filtering_Leveraging_LLMs_to_Streamline_Test_Oracle_Generation/links/678f9cf195e02f182ea95799/Automating-Invariant-Filtering-Leveraging-LLMs-to-Streamline-Test-Oracle-Generation.pdf
Towards Automated Recovery of Links,https://books.google.com/books?hl=pt-BR&lr=&id=bMY0EQAAQBAJ&oi=fnd&pg=PA386&ots=5KCorQnt1l&sig=zVvDSAMBBlcCfbJvVO6M7xOkBkY
LLM-Enhanced SysML Formal Method,https://books.google.com/books?hl=pt-BR&lr=&id=zRZSEQAAQBAJ&oi=fnd&pg=PA459&ots=qmAlIAdisg&sig=az-hg-cmuLlY0LZLFGH0-tz0stw
Enhancing Genetic Improvement Mutations Using Large Language Models,https://kclpure.kcl.ac.uk/portal/files/232429352/ssbse23challenge_final_Gin.pdf
Leveraging LLM-based Services in Legacy Information Systems,https://www.researchgate.net/profile/Nenad-Petrovic/publication/386889355_Leveraging_LLM-based_Services_in_Legacy_Information_Systems/links/675d66588a08a27dd0c12724/Leveraging-LLM-based-Services-in-Legacy-Information-Systems.pdf
Analyzing The Use Of Large Language Models In eXtreme Programming Agile Practices,https://amslaurea.unibo.it/id/eprint/30948/
Exploring the Role of Language Models in Deciphering and Preserving Ancient Languages,https://www.aarlj.com/index.php/AARLJ/article/view/142
AI-POWERED TEST AUTOMATION: REVOLUTIONIZING CLOUD TESTING WITH LLMS,https://www.researchgate.net/profile/Saili-Krishna-Maliye/publication/385700608_AI-Powered_Test_Automation_Revolutionizing_Cloud_Testing_with_LLMS/links/673195cd77b63d1220e9c02b/AI-Powered-Test-Automation-Revolutionizing-Cloud-Testing-with-LLMS.pdf
Building Autonomous AI Agents based AI Infrastructure,https://www.researchgate.net/profile/Apurva-Kumar-10/publication/386735004_Building_Autonomous_AI_Agents_based_AI_Infrastructure/links/67592bd7138b414414d56a9b/Building-Autonomous-AI-Agents-based-AI-Infrastructure.pdf
Application of Large Language Models in Software Engineering: Examining Possible Uses and Practical Evaluation,https://www.researchgate.net/profile/Philipp-Michael-Handke/publication/388556011_Application_of_Large_Language_Models_in_Software_Engineering_Examining_Possible_Uses_and_Practical_Evaluation/links/679ce359645ef274a455d5af/Application-of-Large-Language-Models-in-Software-Engineering-Examining-Possible-Uses-and-Practical-Evaluation.pdf
Разработка интеллектуальной системы для автоматического ответа на отзывы покупателей на маркетплейсах с применением LLM,https://cyberleninka.ru/article/n/razrabotka-intellektualnoy-sistemy-dlya-avtomaticheskogo-otveta-na-otzyvy-pokupateley-na-marketpleysah-s-primeneniem-llm
Generative AI for automating software uplifts,https://www.diva-portal.org/smash/record.jsf?pid=diva2:1932354
BÜYÜK DİL MODELLERİNİN MÜHENDİSLİKTEKİ ROLÜ,https://iksadyayinevi.com/wp-content/uploads/2024/12/MUHENDISLIK-BILIMLERINDE-GUNCEL-ARASTIRMALAR-VE-DISIPLINLERARASI-UYGULAMALAR.pdf#page=184
ЗАСТОСУВАННЯ ВЕЛИКИХ МОВНИХ МОДЕЛЕЙ В ОПТИМІЗАЦІЇ ПРОЦЕСУ Е-РЕКРУТИНГУ,https://heraldts.khmnu.edu.ua/index.php/heraldts/article/view/89
Исследование применимости моделей обработки естественного языка к задаче анализа технических заданий и спецификаций на разработку программного …,https://scm.etu.ru/assets/files/2024/sbornik-novyj/254-258.pdf
Do Prompt Patterns Affect Code Quality? A First Empirical Assessment of ChatGPT-Generated Code,https://fpalomba.github.io/pdf/Conferencs/C92.pdf
Leveraging QLoRA on Code Large Language Models for Multilingual Code Translation,https://www.dbpia.co.kr/Journal/articleDetail?nodeId=NODE11861848
프롬프트 기법에 따른 LLM 의 출력 정확도 측정 및 비교 분석,https://www.dbpia.co.kr/Journal/articleDetail?nodeId=NODE12041926
LoRA 를 이용한 순환 신경망의 파라미터 효율적 학습,https://www.dbpia.co.kr/Journal/articleDetail?nodeId=NODE12042256
